owner,tickLower,tickUpper,Margin,Pending Settlement Cashflow,seized margin,surplus margin,Balance pre Protocol contribution,Protocol contribution,takeHome
0x87b675e9219a3b870df51449268b8c8c2241bf0c,-10980,-6960,1100,0,0,1100,1081.756002,18.24399757,1100
0x87b675e9219a3b870df51449268b8c8c2241bf0c,-69060,0,0.000687,0.01311,0,0.000687,0.0006756057942,0.01312139421,0.013797
0x8835d7deaab3b049f9e73fdde52b18a8d8f8e82a,-15060,-13380,20.000038,-0.003944,0.003944,19.996094,19.66444974,0.3316442639,19.996094
0x8901083bb577b335a5f6fddde705c00efe8c33d9,-10980,-6960,0.029375,0,0,0.029375,0.02888780234,0.0004871976623,0.029375
0x8901083bb577b335a5f6fddde705c00efe8c33d9,-69060,0,0.001257,1.428237,0,0.001257,0.001236152086,1.428257848,1.429494
0x8a45806606b96bd39af47ec8943d3b18ac51ba6e,-16080,0,0.29146,-0.150351,0.150351,0.141109,0.1387686434,0.002340356593,0.141109
0x8a45806606b96bd39af47ec8943d3b18ac51ba6e,-69060,0,0.758578,-1.357836,0.758578,0,0,0,0
0x8c9d6173cd7a77dd71e1a4e67c5cfeda424e6242,-69060,0,510,-0.004072,0.004072,509.995928,501.5374148,8.458513154,509.995928
0x8c9d6173cd7a77dd71e1a4e67c5cfeda424e6242,9180,16080,1001.1751,0,0,1001.1751,984.5701581,16.6049419,1001.1751
0x8e0caec3c8380a249c82fd7b4e8d3f98941a20ff,-23040,23040,0.000001,0,0,0.000001,9.83E-07,1.66E-08,0.000001
0x8e0caec3c8380a249c82fd7b4e8d3f98941a20ff,-69060,0,0.000017,0.000201,0,0.000017,1.67E-05,0.0002012819527,0.000218
0x9092164dcde75456862c7ac90c52120fa87094fb,-69060,0,0.000004,-0.000001,0.000001,0.000003,2.95E-06,4.98E-08,0.000003
0x92248678e4dac7b92ca6ad7071f62018eb3cbc5d,-23040,23040,1007.218251,-76.177043,76.177043,931.041208,915.5994684,15.44173958,931.041208
0x9241f27daffd0bb1df4f2a022584dd6c77843e64,-11640,-10980,2,0,0,2,1.966829095,0.03317090467,2
0x9241f27daffd0bb1df4f2a022584dd6c77843e64,-69060,0,1.312767,0.001733,0,1.312767,1.290994165,0.0235058345,1.3145
0x92c29f2d27559bc71c0f1a244b5c854c1728bab9,-14940,-10320,1003.337958,-72.40611,72.40611,930.931848,915.4919222,15.43992579,930.931848
0x92c29f2d27559bc71c0f1a244b5c854c1728bab9,-69060,0,5003.001528,204.347632,0,5003.001528,4920.024485,287.3246754,5207.34916
0x940f5293be23c4d06f9f561f2df79457d3782e1e,-46080,-38940,0.0725,0,0,0.0725,0.07129755471,0.001202445294,0.0725
0x942fec89e62c34ecfb26694654bec567fbdf68b5,-23040,-6960,74.657212,-89.046102,74.657212,0,0,0,0
0x942fec89e62c34ecfb26694654bec567fbdf68b5,-69060,0,570.000913,228.696767,0,570.000913,560.54719,238.15049,798.69768
0x95ae952b0fcbefd6c1013142420641d3c8143b3d,-69060,0,0.860526,-0.000003,0.000003,0.860523,0.8462508368,0.0142721632,0.860523
0x995482968992eee76d163e7a1791cdbb84e12616,-23040,0,18.642593,-67.336775,18.642593,0,0,0,0
0x995482968992eee76d163e7a1791cdbb84e12616,-69060,0,208.654238,-208.654237,208.654237,1.00E-06,9.83E-07,1.66E-08,1.00E-06
0x9959d3cdd5428858501917deabc5c4d236c8542d,-23040,23040,0.000001,0,0,0.000001,9.83E-07,1.66E-08,0.000001
0x997b86481ea10a414ac34acbcf1e3030274a618d,-16080,0,5072.814438,-941.683286,941.683286,4131.131152,4062.614473,68.51667881,4131.131152
0x997b86481ea10a414ac34acbcf1e3030274a618d,-16080,-10980,1.002046,-0.028238,0.028238,0.973808,0.9576569538,0.01615104617,0.973808
0x997b86481ea10a414ac34acbcf1e3030274a618d,-34980,0,1.000531,-0.011834,0.011834,0.988697,0.972299013,0.01639798697,0.988697
0x997b86481ea10a414ac34acbcf1e3030274a618d,-69060,0,5502.000573,329.682578,0,5502.000573,5410.747405,420.9357462,5831.683151
0x99eb80b4702cec059ce3fd8b062efc12d598f81b,-69060,0,0.000583,0.000338,0,0.000583,0.0005733306813,0.0003476693187,0.000921
0x99eb80b4702cec059ce3fd8b062efc12d598f81b,-9960,-6960,0.000001,0,0,0.000001,9.83E-07,1.66E-08,0.000001
0x9eeeecf388480fc47d377885b91edee60d463049,-23040,23040,1007.246351,-76.177043,76.177043,931.069308,915.6271024,15.44220563,931.069308
0xa42fc4ca35dbe3c9c529c6509445fe7664e22bb9,-40080,-12540,0.000001,0,0,0.000001,9.83E-07,1.66E-08,0.000001
0xa42fc4ca35dbe3c9c529c6509445fe7664e22bb9,-40920,5100,0,0,0,0,0,0,0
0xa541682db169aba643476027a8fa85a10e43b4c1,-13080,-6960,0.340018,0,0,0.340018,0.3343786477,0.005639352332,0.340018
0xa541682db169aba643476027a8fa85a10e43b4c1,-69060,0,0.758535,-1.405494,0.758535,0,0,0,0
0xa5ba45f484bc67fe293cf01f7d92d5ba3514dd42,-10980,-6960,1100,0,0,1100,1081.756002,18.24399757,1100
0xa634d9bf6516520e5b73b1bda8809a21cce8764f,-69060,0,0.000002,0.000001,0,0.000002,1.97E-06,1.03E-06,0.000003
0xa65f82af8f544a8c87b2057ab24064d95196aaa1,-16080,0,1.158124,0,0,1.158124,1.13891599,0.0192080104,1.158124
0xa65f82af8f544a8c87b2057ab24064d95196aaa1,-16080,9180,0.200013,0.000094,0,0.200013,0.1966956939,0.003411306078,0.200107
0xa65f82af8f544a8c87b2057ab24064d95196aaa1,-69060,0,0.001142,0.38989,0,0.001142,0.001123059413,0.3899089406,0.391032
0xa8a64e00094e474f7ac439d35fb8065dd6efe9aa,-10980,0,0.35,0,0,0.35,0.3441950917,0.005804908317,0.35
0xa8a64e00094e474f7ac439d35fb8065dd6efe9aa,-13860,-8340,0.030167,-0.00285,0.00285,0.027317,0.0268639352,0.0004530648014,0.027317
0xa8a64e00094e474f7ac439d35fb8065dd6efe9aa,-69060,0,1.738751,-1.632739,1.632739,0.106012,0.104253743,0.001758256973,0.106012
0xa9342dbb10d10bc034c582effce3c2935f0f329b,-69060,0,7.383623,0.002702,0,7.383623,7.261162273,0.1251627273,7.386325
0xac52c1586e5921c2c5da887b0cb7bf1b857c2efe,-69060,0,0.254223,0.007789,0,0.254223,0.2500065966,0.01200540345,0.262012
0xaec19d15f1b6b737c8f374fd90d1f19ca8fcbdeb,3540,6960,1001.8228,0,0,1001.8228,985.2071157,16.6156843,1001.8228
0xaec19d15f1b6b737c8f374fd90d1f19ca8fcbdeb,-69060,0,5035.000605,215.808621,0,5035.000605,4951.492842,299.3163835,5250.809226
0xaf81ebdf68fe7cdcf301d9dfcdc99be1a9bf5c05,-23040,0,0.0069,0,0,0.0069,0.006785560379,0.0001144396211,0.0069
0xb2237f59a8632073155cbc219b7830a00bcd53f3,-69060,0,100.000001,-0.060175,0.060175,99.939826,98.28227878,1.65754722,99.939826
0xb43b2bc6de8c6bac7bce7312d0376c4a71ed35b1,-23040,23040,1004.799496,-76.01144,76.01144,928.788056,913.383686,15.40437003,928.788056
0xb527e950fc7c4f581160768f48b3bfa66a7de1f0,-13860,-10620,51917.24271,-11972.00338,11972.00338,39945.23933,39282.72947,662.5098629,39945.23933
0xb53f22469e342044333e995f82fa2be70d4456fc,-13080,-9180,1,0,0,1,0.9834145477,0.01658545233,1
0xb53f22469e342044333e995f82fa2be70d4456fc,-69060,0,0.422782,0.007508,0,0.422782,0.4157699693,0.01452003071,0.43029
0xbd1572904ef0be1ade8709a4561fa3adf8b5f749,-69060,0,0,0,0,0,0,0,0
0xc1e1d684767e7fab411ce20daa6684f878cd5af5,-13080,-12240,5032.907882,-188.430958,188.430958,4844.476924,4764.129083,80.34784111,4844.476924
0xc1e1d684767e7fab411ce20daa6684f878cd5af5,-16080,9180,0.285145,-0.032306,0.032306,0.252839,0.2486455508,0.004193449183,0.252839
0xc1e1d684767e7fab411ce20daa6684f878cd5af5,-69060,0,0.116059,0.052529,0,0.116059,0.114134109,0.05445389101,0.168588
0xc5a279fe8fcf216d4525a7fbfe050234fddc40db,-23040,0,0.0342,0,0,0.0342,0.03363277753,0.0005672224698,0.0342
0xc726a77353dbc81fc506d71fa6752b8a44b4736d,-69060,0,509,-0.002035,0.002035,508.997965,500.5560035,8.441961487,508.997965
0xc89d0473858fc916283d645f60c21def5cfc9ea3,-34980,0,5.336087,-44.470129,5.336087,0,0,0,0
0xc96b54890f172986f8edc7aec6e8c09a53760526,16080,23040,1001.4705,0,0,1001.4705,984.8606588,16.60984124,1001.4705
0xc96b54890f172986f8edc7aec6e8c09a53760526,-69060,0,5020.001747,207.704943,0,5020.001747,4936.742747,290.9639427,5227.70669
0xcc09e49ce718128e62791938fdf3af436e11a36e,-10980,-6960,0.0829,0,0,0.0829,0.081525066,0.001374933998,0.0829
0xccd2e4419c6960c3779ad37e5f0f2280440c119d,-14220,-12540,0.000001,0,0,0.000001,9.83E-07,1.66E-08,0.000001
0xd1c805676244085838262806ffb92b21421e5b8d,-32580,-32220,554.037159,-33.082394,33.082394,520.954765,512.3144946,8.640270423,520.954765
0xd1c805676244085838262806ffb92b21421e5b8d,-38280,-31800,563.90977,-32.133372,32.133372,531.776398,522.9566459,8.819752101,531.776398
0xd2fcae8fefcdeac60470f2bfcac81bc9059a6cf1,-23100,0,0.0042,0,0,0.0042,0.0041303411,6.97E-05,0.0042
0xd2fcae8fefcdeac60470f2bfcac81bc9059a6cf1,-69060,0,0.465983,-0.001582,0.001582,0.464401,0.4566986994,0.007702300649,0.464401
0xd6088ff5d5581325b5c7edb77fabc1b61738669f,-16080,-10980,0.508858,-0.488806,0.488806,0.020052,0.01971942851,0.0003325714902,0.020052
0xd6088ff5d5581325b5c7edb77fabc1b61738669f,-16080,-11940,0.368983,-0.7139,0.368983,0,0,0,0
0xd6088ff5d5581325b5c7edb77fabc1b61738669f,-69060,0,1.000004,0.764525,0,1.000004,0.9834184813,0.7811105187,1.764529
0xd7c8bfee440fb4dea7cb2a5efe87d124859caec3,-14100,-11940,0.4174,0,0,0.4174,0.4104772322,0.006922767804,0.4174
0xd7ff5e73f7697917b592f7db41e8a3eae3fb3b4c,-69060,0,1,-0.000404,0.000404,0.999596,0.9830172482,0.01657875181,0.999596
0xd8abbb00661c9db59f22eeda7950d4cbb3eedb57,-69060,0,5010.00058,207.001482,0,5010.00058,4926.907454,290.0946078,5217.002062
0xd8b00122b6cc0d44fb3198fb675635272d516b7f,-69060,0,5012.000776,-207.872182,207.872182,4804.128594,4724.449948,79.6786458,4804.128594
0xd925cbbc53f8d70a05eba2f7abf4eb35d95f5180,-13860,-10980,0.190848,-0.652652,0.190848,0,0,0,0
0xd925cbbc53f8d70a05eba2f7abf4eb35d95f5180,-34680,-17940,9.521183,-84.455374,9.521183,0,0,0,0
0xd925cbbc53f8d70a05eba2f7abf4eb35d95f5180,-69060,0,0.671203,-0.00802,0.00802,0.663183,0.65218381,0.01099919004,0.663183
0xd9fa80eed8634e57a8fa4b781fcbb3faeda39849,-12540,-9060,13.793324,-11.994156,11.994156,1.799168,1.769327985,0.0298400151,1.799168
0xd9fa80eed8634e57a8fa4b781fcbb3faeda39849,-69060,0,3.011415,273.401743,0,3.011415,2.96146932,273.4516887,276.413158
0xda830d2d83a57cea255bcfd0cf89c3e94abde0fd,-69060,0,4.186019,0.004421,0,4.186019,4.116591981,0.07384801859,4.19044
0xdb091ef1f66db55787d02bb78c8e88293ea36651,-21960,-20820,0.010087,-0.024803,0.010087,0,0,0,0
0xdb091ef1f66db55787d02bb78c8e88293ea36651,-69060,0,4.88572,-240.418239,4.88572,0,0,0,0
0xe15ebb6573496fd6860f7194285375fb94c9a7c2,-69060,0,23.288287,-97.109103,23.288287,0,0,0,0
0xe3e5c5e3dce459f80abafbfdcb3d0788ad5b767c,-69060,0,12.374079,-13.751198,12.374079,0,0,0,0
0xe451dc0948f33b1261c585f0db84cca9ab69f3a4,-15060,-9180,22.881716,-66.633497,22.881716,0,0,0,0
0xe451dc0948f33b1261c585f0db84cca9ab69f3a4,-69060,0,1005.000444,-43.027528,43.027528,961.972916,946.0181601,15.95475594,961.972916
0xe77a8fb60de5f73c610997976e619e4d51d09c98,-10980,-6960,2.8285,0,0,2.8285,2.781588048,0.04691195193,2.8285
0xe8945823d13dfcfb5577ffa006bf78682dd8fc2a,-16080,-5880,1009.238368,-47.361959,47.361959,961.876409,945.9232537,15.95315533,961.876409
0xe9e20bd38bfc5df4bdb1846e16c36e23afd0c347,-17040,-12780,8.200267,-49.422981,8.200267,0,0,0,0
0xe9e20bd38bfc5df4bdb1846e16c36e23afd0c347,-23040,-10980,13.723056,-175.438259,13.723056,0,0,0,0
0xe9e20bd38bfc5df4bdb1846e16c36e23afd0c347,-69060,0,1090.003006,-468.509088,468.509088,621.493918,611.1861602,10.30775775,621.493918
0xebe01d1898b97644cacc9cf7913291515a5ae968,-10980,-6960,1,0,0,1,0.9834145477,0.01658545233,1
0xebf32197cfc1fcd07cb32e6fc413390ba4647f0d,-69060,0,0.000234,-0.000453,0.000234,0,0,0,0
0xecd02810db92ff027ea1b0850d46bda963676d74,-13620,-12240,89.699306,-258.434526,89.699306,0,0,0,0
0xecd02810db92ff027ea1b0850d46bda963676d74,-69060,0,0,0,0,0,0,0,0
0xecd11d4a67c0978fe6821db405e9d5214d9996c4,-15480,-5880,1105.885687,-123.102742,123.102742,982.782945,966.4830453,16.29989969,982.782945
0xed33841f128347c1106c5c215e89532b02e160d5,-16080,-10980,0.100015,-0.000282,0.000282,0.099733,0.09807888308,0.001654116918,0.099733
0xed33841f128347c1106c5c215e89532b02e160d5,-17940,-6960,1.123109,-0.514575,0.514575,0.608534,0.5984411883,0.01009281165,0.608534
0xed33841f128347c1106c5c215e89532b02e160d5,-69060,0,3.820002,1.94578,0,3.820002,3.756645539,2.009136461,5.765782
0xee119ab8ca22f2b9b3e7f508739f3ae68c838a94,-10980,-6960,0.233664,0,0,0.233664,0.2297885769,0.003875423134,0.233664
0xee119ab8ca22f2b9b3e7f508739f3ae68c838a94,-69060,0,0.001257,0.000362,0,0.001257,0.001236152086,0.0003828479136,0.001619
0xeecf1183fb1491103ffeac169b7d56daa8a07098,-14100,-11940,0.100554,-0.012842,0.012842,0.087712,0.0862572568,0.001454743195,0.087712
0xeecf1183fb1491103ffeac169b7d56daa8a07098,-16080,-13860,0.317189,-1.007122,0.317189,0,0,0,0
0xeecf1183fb1491103ffeac169b7d56daa8a07098,-69060,0,0,0,0,0,0,0,0
0xef25f5126b1fb9bb7ee287ac9f5b2d93bbe9fa88,-69060,0,0.001257,0.002349,0,0.001257,0.001236152086,0.002369847914,0.003606
0xefbc53e0afdc9f649bc1ab692461df57e70a560f,-23040,0,0.5423,0,0,0.5423,0.5333057092,0.008994290801,0.5423
0xefbc53e0afdc9f649bc1ab692461df57e70a560f,-69060,0,1.022629,0.068319,0,1.022629,1.005668235,0.08527976453,1.090948
0xefcbfd73d67f92b37713e7eb9284e813b8f0e49a,-10980,-1800,0.1,0,0,0.1,0.09834145477,0.001658545233,0.1
0xefcbfd73d67f92b37713e7eb9284e813b8f0e49a,-16080,-3360,0.916325,-0.27685,0.27685,0.639475,0.6288690179,0.01060598213,0.639475
0xf1012d4592348bc99574b037793ad5eeb7b46395,-44640,0,5.06502,-43.382009,5.06502,0,0,0,0
0xf115a3c46a71b36b9039122c5c454c26e84f2325,-10980,-6960,2.8299,0,0,2.8299,2.782964828,0.04693517156,2.8299
0xf166e7480b50c743bbcf3658b44d338313f3105b,-16080,0,0.700958,0,0,0.700958,0.6893322945,0.0116257055,0.700958
0xf166e7480b50c743bbcf3658b44d338313f3105b,-69060,0,1.170249,4.166626,0,1.170249,1.150839891,4.186035109,5.336875
0xf1ec0d94ed815b702bb177b561ce4d7362ed3383,-69060,0,100.000034,18.788943,0,100.000034,98.3414882,20.4474888,118.788977
0xf26cc9a801342c743e6147424349bbbfe3e7f6a6,-14340,-9180,0,0,0,0,0,0,0
0xf31b066cb8362cbf8e70062cdb9a6bfd32fecece,-13860,-12540,1001.502908,-228.60699,228.60699,772.895918,760.0770896,12.81882841,772.895918
0xf31b066cb8362cbf8e70062cdb9a6bfd32fecece,-69060,0,1000.001142,407.41602,0,1000.001142,983.4156707,424.0014913,1407.417162
0xf42c2b956bcab51abb6555f5a06ee582e4581c71,-11640,-10980,0.01,0,0,0.01,0.009834145477,0.0001658545233,0.01
0xf42c2b956bcab51abb6555f5a06ee582e4581c71,-69060,0,0.001631,-0.000779,0.000779,0.000852,0.0008378691946,1.41E-05,0.000852
0xf5dc303a0517bb65170e1f2313af46915582b52d,-10980,-6960,1,0,0,1,0.9834145477,0.01658545233,1
0xf5dc303a0517bb65170e1f2313af46915582b52d,-69060,0,1.000012,0.463131,0,1.000012,0.9834263486,0.4797166514,1.463143
0xf71b335a1d9449c381d867f4172fc1bb3d2bfb7b,-16080,-10980,9184.72175,-2728.578913,2728.578913,6456.142837,6349.064788,107.0780493,6456.142837
0xf88e253ed38452346ae5bf2d9363d6e15ca17a46,-12540,-12420,0.100001,0,0,0.100001,0.09834243818,0.001658561819,0.100001
0xf88e253ed38452346ae5bf2d9363d6e15ca17a46,-69060,0,0.000973,0.000342,0,0.000973,0.0009568623549,0.0003581376451,0.001315
0xf9107317b0ff77ed5b7adea15e50514a3564002b,-69060,0,400.000002,-2.030989,2.030989,397.969013,391.3685169,6.600496096,397.969013
0xf9be154c91bbfc898b1e683aca683973d7c525ef,-69060,0,504,-0.001629,0.001629,503.998371,495.63933,8.359040959,503.998371
0xfb40932271fc9db9dbf048e80697e2da4aa57250,-69060,0,0,0,0,0,0,0,0
0xfbf5891e54cd745b52fb33893fb74fd90accf745,-69060,0,0,0,0,0,0,0,0
0xfc258b128dd2839666530eb0611b5c00735a5aaa,-23040,0,0.0838,0,0,0.0838,0.08241013909,0.001389860906,0.0838
0xfc258b128dd2839666530eb0611b5c00735a5aaa,-69060,0,0.022027,-0.004121,0.004121,0.017906,0.01760902089,0.0002969791095,0.017906
0xfecba612222b07b3a186b70096ff88d7891b8abe,-23040,0,0.0048,0,0,0.0048,0.004720389829,7.96E-05,0.0048
0xfeea4cd7a96dcffbdc6d2e6c814eb4544ab62667,-13860,-10980,1471.875542,-185.194882,185.194882,1286.68066,1265.340479,21.34018076,1286.68066
0xfeea4cd7a96dcffbdc6d2e6c814eb4544ab62667,-69060,0,5100.03653,-811.798947,811.798947,4288.237583,4217.115223,71.12236003,4288.237583